invoicelineid,quantity,unitprice
29544,10,2.95
29545,1,5.95
29546,10,0.65
29547,1,4.98
29548,1,2.51
29549,6,3.25
29550,1,4.15
29551,4,14.95
29552,12,0.42
29553,5,0.85
29554,1,2.95
29555,2,16.95
29556,60,1.25
29557,25,0.42
29558,1,7.62
29559,12,2.1
29560,11,0.85
29561,12,0.42
29562,1,4.13
29563,2,12.75
29564,12,1.65
29565,2,2.1
29566,12,1.65
29567,10,0.82
29568,1,1.65
29569,10,1.65
29570,1,8.25
29571,12,0.85
29572,12,0.42
29573,5,1.65
29574,2,2.95
29575,20,2.08
29576,12,1.45
29577,2,4.25
29578,12,2.95
29579,12,1.25
29580,2,0.42
29581,96,0.85
29582,4,1.95
29583,24,0.29
29584,2,10.4
29585,24,0.65
29586,12,1.65
29587,1,1.65
29588,6,3.39
29589,3,1.25
29590,2,12.75
29591,1,2.1
29592,4,0.75
29593,1,1.25
29594,1,4.21
29595,3,1.25
29596,3,1.25
29597,1,5.06
29598,1,2.51
29599,5,0.79
29600,10,0.85
29601,2,8.25
29602,3,2.08
29603,1,1.65
29604,3,0.85
29605,2,1.65
29606,2,1.25
29607,2,0.85
29608,4,3.75
29609,-18,0.79
29610,48,0.29
29611,1,4.21
29612,2,0.83
29613,1,2.46
29614,1,2.1
29615,6,1.65
29616,3,0.83
29617,8,1.69
29618,6,2.95
29619,6,7.95
29620,2,1.25
29621,1,1.25
29622,3,1.65
29623,2,2.95
29624,1,2.95
29625,-1,1.25
29626,12,0.42
29627,2,2.51
29628,3,1.63
29629,2,4.96
29630,6,1.25
29631,1,1.65
29632,10,2.08
29633,12,0.85
29634,1,15.79
29635,12,0.65
29636,1,20.79
29637,12,1.25
29638,48,0.39
29639,2,8.25
29640,6,2.95
29641,4,3.75
29642,4,0.85
29643,1,0.55
29644,1,4.13
29645,4,3.75
29646,12,1.25
29647,4,0.39
29648,-1,1.65
29649,2,4.95
29650,12,1.45
29651,1,2.95
29652,1,0.95
29653,2,1.63
29654,2,8.25
29655,10,2.08
29656,6,4.25
29657,4,8.25
29658,2,1.66
29659,10,1.65
29660,4,6.75
29661,1,9.96
29662,144,0.55
29663,4,1.63
29664,4,4.25
29665,6,2.55
29666,12,1.45
29667,2,12.75
29668,20,1.65
29669,2,8.25
29670,10,0.43
29671,1,165
29672,1,4.13
29673,25,0.42
29674,2,0.95
29675,3,1.65
29676,64,0.42
29677,4,8.25
29678,2,8.25
29679,1,2.46
29680,1,2.46
29681,100,1.95
29682,12,0.83
29683,1,0.83
29684,30,1.65
29685,8,2.89
29686,32,3.39
29687,12,1.45
29688,1,12.75
29689,2,12.75
29690,1,12.5
29691,24,0.55
29692,2,5.79
29693,2,3.29
29694,6,1.25
29695,1,1.25
29696,6,2.95
29697,1,3.75
29698,6,2.49
29699,48,0.42
29700,2,8.25
29701,1,1.25
29702,1,10.79
29703,1,4.96
29704,1,4.95
29705,3,1.45
29706,2,0.85
29707,2,1.63
29708,13,2.55
29709,10,2.08
29710,1,4.13
29711,12,0.85
29712,6,2.95
29713,1,0.83
29714,3,1.63
29715,3,5.79
29716,10,1.65
29717,5,2.55
29718,4,0.85
29719,1,9.96
29720,12,1.25
29721,10,2.08
29722,1,20.79
29723,5,1.25
29724,2,8.15
29725,1,2.08
29726,3,4.95
29727,5,0.85
29728,24,1.25
29729,24,0.42
29730,1,6.63
29731,24,0.37
29732,1,5.79
29733,1,2.95
29734,3,2.1
29735,8,1.95
29736,24,1.65
29737,24,1.95
29738,12,0.42
29739,24,0.42
29740,1,0.65
29741,12,1.25
29742,8,8.25
29743,1,5.06
29744,1,2.1
29745,2,16.98
29746,7,3.36
29747,1,4.96
29748,1,11.02
29749,1,3.29
29750,2,2.1
29751,18,4.25
29752,96,1.85
29753,1,4.95
29754,10,2.08
29755,1,1.65
29756,48,5.95
29757,80,1.65
29758,24,0.42
29759,1,4.95
29760,1,1.63
29761,4,3.95
29762,6,2.55
29763,6,3.75
29764,240,0.36
29765,4,3.95
29766,13,1.63
29767,6,0.65
29768,1,4.25
29769,2,2.55
29770,1,6.77
29771,2,3.95
29772,12,0.42
29773,24,0.55
29774,12,0.85
29775,16,2.1
29776,5,5.91
29777,3,1.69
29778,12,3.75
29779,4,1.25
29780,12,0.42
29781,6,2.95
29782,6,0.97
29783,12,1.65
29784,1,9.95
29785,6,4.25
29786,2,2.95
29787,2,0.85
29788,1,8.25
29789,1,0.85
29790,-12,0
29791,48,0.29
29792,36,0.85
29793,3,2.95
29794,4,2.08
29795,12,3.36
29796,1,4.95
29797,12,2.95
29798,2,2.51
29799,1,3.36
29800,4,3.75
29801,10,1.65
29802,2,3.75
29803,4,1.25
29804,-2,3.95
29805,12,1.25
29806,12,0.72
29807,1,1.63
29808,6,4.95
29809,3,0.83
29810,1,1.25
29811,12,2.55
29812,5,0.85
29813,1,9.95
29814,4,3.29
29815,2,4.13
29816,12,2.1
29817,1,4.13
29818,1,12.75
29819,1,2.1
29820,36,0.19
29821,1200,0.36
29822,2,3.25
29823,100,1.45
29824,2,6.25
29825,-1,20.47
29826,12,1.25
29827,10,2.08
29828,24,0.29
29829,4,4.95
29830,24,0.29
29831,1,2.51
29832,4,3.75
29833,2,5.79
29834,2,7.95
29835,4,1.45
29836,12,1.25
29837,4,3.75
29838,3,1.69
29839,12,0.83
29840,2,1.95
29841,1,0.83
29842,24,1.25
29843,-6,4.25
29844,12,0.42
29845,1,6.75
29846,1,0.85
29847,12,1.65
29848,1,7.46
29849,6,2.1
29850,1,1.25
29851,1,4.95
29852,2,0.75
29853,1,1.65
29854,1,1.25
29855,12,0.65
29856,6,1.25
29857,1,9.95
29858,1,0.85
29859,-2,0
29860,1,11.63
29861,1,1.25
29862,2,1.66
29863,1,0.83
29864,1,1.65
29865,12,1.25
29866,1,1.25
29867,2,2.95
29868,3,0.42
29869,1,2.55
29870,2,1.65
29871,12,0.85
29872,1,10.17
29873,1,10.79
29874,8,1.95
29875,2,2.1
29876,4,2.55
29877,4,2.95
29878,12,0.42
29879,3,3.29
29880,1,2.46
29881,1,2.1
29882,12,1.65
29883,1,2.95
29884,4,0.55
29885,1,1.63
29886,25,0.42
29887,12,0.85
29888,3,2.55
29889,12,1.25
29890,48,0.63
29891,192,0.19
29892,6,2.55
29893,1,1.25
29894,1,1.25
29895,48,1.25
29896,2,1.65
29897,12,1.25
29898,36,0.85
29899,1,3.29
29900,1,4.13
29901,2,7.46
29902,4,2.1
29903,12,0.85
29904,10,0.85
29905,12,1.65
29906,4,3.75
29907,3,6.25
29908,25,0.42
29909,10,1.25
29910,4,2.55
29911,1,2.51
29912,1,1.95
29913,2,1.63
29914,5,1.25
29915,1,10.17
29916,3,0.85
29917,2,8.5
29918,1,0.85
29919,5,0.85
29920,6,2.95
29921,100,2.55
29922,6,4.96
29923,324,0.39
29924,1,2.46
29925,8,2.49
29926,6,4.25
29927,1,10.79
29928,1,14.43
29929,1,0.42
29930,3,6.25
29931,4,3.75
29932,12,1.25
29933,6,2.95
29934,2,4.13
29935,12,0.83
29936,12,0.85
29937,48,4.25
29938,2,2.1
29939,4,2.55
29940,2,0.65
29941,12,1.65
29942,10,2.08
29943,10,0.85
29944,1,5.91
29945,12,1.25
29946,2,1.25
29947,12,1.25
29948,12,0.65
29949,12,2.95
29950,6,2.25
29951,1,4.25
29952,1,3.29
29953,2,4.15
29954,1,2.55
29955,1,8.5
29956,12,0.42
29957,-20,0
29958,2,2.51
29959,36,4.25
29960,12,1.25
29961,12,1.25
29962,2,2.95
29963,10,2.1
29964,2,2.46
29965,12,0.85
29966,1,7.46
29967,10,2.08
29968,20,1.25
29969,6,8.5
29970,24,0.42
29971,10,0.85
29972,36,1.25
29973,5,8.25
29974,10,2.08
29975,6,1.65
29976,5,1.65
29977,6,4.15
29978,1,4.95
29979,16,0.65
29980,12,0.85
29981,3,3.75
29982,1,8.29
29983,1,5.79
29984,1,3.29
29985,12,1.65
29986,12,0.75
29987,5,1.65
29988,3,3.36
29989,1,2.92
29990,12,1.25
29991,25,0.42
29992,3,4.95
29993,250,0.42
29994,3,4.95
29995,3,1.95
29996,24,0.65
29997,5,0.55
29998,6,2.55
29999,1,1.65
30000,36,0.39
30001,12,0.85
30002,3,7.46
30003,2,2.1
30004,1,0.65
30005,2,1.25
30006,1,2.46
30007,2,3.95
30008,1,4.95
30009,16,8.5
30010,3,0.42
30011,6,4.95
30012,3,8.29
30013,1,3.29
30014,8,0.65
30015,48,1.45
30016,5,1.25
30017,1,0.83
30018,8,0.83
30019,2,8.5
30020,24,0.85
30021,1,5.79
30022,10,1.45
30023,3,0.85
30024,4,3.75
30025,1,1.25
30026,4,14.95
30027,24,0.42
30028,2,1.65
30029,3,5.95
30030,1,2.46
30031,3,4.95
30032,48,0.85
30033,-1,413.68
30034,24,4.25
30035,6,0.39
30036,1,0.85
30037,6,2.95
30038,36,0.85
30039,6,1.65
30040,18,0.42
30041,18,4.95
30042,1,0.65
30043,2,1.95
30044,12,1.45
30045,2,5.79
30046,3,0.42
30047,-30,0
30048,4,4.95
30049,48,0.85
30050,1,2.95
30051,3,1.25
30052,25,0.42
30053,24,0.55
30054,12,1.65
30055,12,0.85
30056,3,4.95
30057,10,0.85
30058,20,2.08
30059,24,0.85
30060,2,1.65
30061,3,2.46
30062,12,6.35
30063,3,0.42
30064,4,3.75
30065,12,1.45
30066,12,2.1
30067,1,25.49
30068,4,5.95
30069,3,4.13
30070,1,2.95
30071,1,5.95
30072,24,0.39
30073,24,1.69
30074,12,1.25
30075,3,0.65
30076,3,4.13
30077,24,1.25
30078,2,2.95
30079,5,1.25
30080,2,1.25
30081,3,1.45
30082,12,1.45
30083,-30,0
30084,8,2.95
30085,12,2.1
30086,2,4.96
30087,1,9.95
30088,20,1.65
30089,12,1.25
30090,1,1.65
30091,3,2.9
30092,1,1.25
30093,1,1.63
30094,3,3.75
30095,1,12.5
30096,6,2.1
30097,1,4.13
30098,3,4.95
30099,12,2.89
30100,1,0.42
30101,1,10.79
30102,72,1.04
30103,10,1.25
30104,24,0.55
30105,12,2.08
30106,1,0.85
30107,7,1.25
30108,1,1.25
30109,8,1.25
30110,10,8.25
30111,1,2.1
30112,1,4.95
30113,1,3.75
30114,4,3.75
30115,2,9.95
30116,1,1.65
30117,6,3.75
30118,3,7.95
30119,1,14.43
30120,3,5.95
30121,30,1.65
30122,1,2.51
30123,12,0.79
30124,5,2.51
30125,2,6.75
30126,5,0.85
30127,4,2.46
30128,12,1.25
30129,1,8.47
30130,1,0.42
30131,3,4.95
30132,3,2.95
30133,20,1.95
30134,1,0.85
30135,6,2.95
30136,1,2.08
30137,2,6.63
30138,6,2.95
30139,10,1.65
30140,2,16.95
30141,2,7.95
30142,24,1.25
30143,24,0.29
30144,12,1.65
30145,10,1.65
30146,6,2.55
30147,1,4.95
30148,2,3.95
30149,2,4.21
30150,4,4.25
30151,10,1.95
30152,1,2.89
30153,10,1.65
30154,10,1.65
30155,2,0.83
30156,4,1.63
30157,2,8.5
30158,1,4.13
30159,12,1.65
30160,6,4.95
30161,1,1.25
30162,2,5.95
30163,12,1.25
30164,1,3.75
30165,1,2.55
30166,8,1.25
30167,1,4.95
30168,1,2.46
30169,6,2.95
30170,-1,1.95
30171,96,1.45
30172,12,0.85
30173,2,4.95
30174,24,0.85
30175,1,8.5
30176,6,2.95
30177,3,4.95
30178,12,1.65
30179,1,3.29
30180,12,0.39
30181,4,1.25
30182,3,2.95
30183,9,0.39
30184,6,0.42
30185,1,11.02
30186,12,2.55
30187,40,2.55
30188,6,1.25
30189,10,2.08
30190,1,2.08
30191,2,12.5
30192,2,1.63
30193,2,8.47
30194,24,0.85
30195,6,1.65
30196,4,0.85
30197,8,1.69
30198,1,6.75
30199,1,8.5
30200,3,2.46
30201,5,0.79
30202,1,2.51
30203,20,0.42
30204,8,1.69
30205,4,1.95
30206,24,1.25
30207,3,8.47
30208,1,6.95
30209,2,4.95
30210,24,0.39
30211,12,1.95
30212,2,0.95
30213,2,1.45
30214,2,6.65
30215,4,3.75
30216,10,1.95
30217,12,2.1
30218,12,1.65
30219,2,12.5
30220,1,2.95
30221,2,6.35
30222,30,2.08
30223,12,0.85
30224,1,3.75
30225,48,4.95
30226,1,1.25
30227,12,1.65
30228,2,3.75
30229,12,2.89
30230,5,0.83
30231,1,7.46
30232,1,3.75
30233,2,0.42
30234,1,4.95
30235,10,0.82
30236,4,0.42
30237,12,1.25
30238,6,1.65
30239,1,1.25
30240,2,2.08
30241,12,2.95
30242,5,0.85
30243,1,3.36
30244,2,1.25
30245,3,9.95
30246,2,0.85
30247,12,0.85
30248,2,4.13
30249,10,2.08
30250,12,1.45
30251,12,0.85
30252,12,0.85
30253,2,0.39
30254,24,1.25
30255,72,7.65
30256,12,0.42
30257,3,4.95
30258,1,8.25
30259,-96,5
30260,24,1.65
30261,12,0.85
30262,12,1.45
30263,1,2.95
30264,4,0.42
30265,6,1.65
30266,12,1.25
30267,12,0.85
30268,2,2.95
30269,2,2.08
30270,8,2.1
30271,12,3.75
30272,1,3.29
30273,2,1.65
30274,25,0.42
30275,6,2.55
30276,2,7.95
30277,4,1.63
30278,3,2.08
30279,12,1.25
30280,1,1.25
30281,6,6.95
30282,12,4.95
30283,10,2.08
30284,6,2.95
30285,20,2.08
30286,3,1.63
30287,5,2.1
30288,48,0.42
30289,3,5.95
30290,12,1.25
30291,2,2.51
30292,4,3.95
30293,1,2.55
30294,12,1.65
30295,24,1.65
30296,6,8.29
30297,2,1.25
30298,4,2.95
30299,1,8.47
30300,12,1.25
30301,4,1.63
30302,48,0.42
30303,8,0.85
30304,1,7.95
30305,4,18
30306,1,4.96
30307,1,1.63
30308,3,4.96
30309,12,1.25
30310,2,0.83
30311,2,0.65
30312,12,1.45
30313,10,2.08
30314,2,7.95
30315,48,2.55
30316,3,3.75
30317,600,1.74
30318,1,16.13
30319,1,2.46
30320,25,0.42
30321,24,1.25
30322,3,1.25
30323,10,2.08
30324,1,8.47
30325,10,0.42
30326,4,0.29
30327,2,3.29
30328,5,1.65
30329,-2,0.83
30330,2,5.75
30331,2,2.08
30332,2,1.69
30333,1,1.66
30334,4,4.95
30335,12,1.25
30336,12,1.25
30337,48,0.29
30338,5,1.65
30339,24,4.25
30340,2,1.95
30341,12,2.95
30342,6,2.08
30343,-1,2.55
30344,12,0.85
30345,12,1.65
30346,12,0.85
30347,1,2.51
30348,6,1.85
30349,3,1.25
30350,2,2.95
30351,1,2.95
30352,1,1.25
30353,12,1.95
30354,12,1.45
30355,1,1.25
30356,1,0.83
30357,6,1.25
30358,2,2.1
30359,12,0.42
30360,6,2.1
30361,2,7.95
30362,4,4.15
30363,96,0.19
30364,1,15.79
30365,2,12.75
30366,6,2.95
30367,2,1.95
30368,1,3.29
30369,12,0.65
30370,-2,1.65
30371,2,12.5
30372,2,0.85
30373,3,0.85
30374,6,1.95
30375,48,0.85
30376,1,1.28
30377,2,1.25
30378,12,1.45
30379,6,4.15
30380,12,1.25
30381,48,0.42
30382,1,0.85
30383,1,1.65
30384,8,1.25
30385,2,2.95
30386,8,1.25
30387,1,1.25
30388,1,0.55
30389,2,35.75
30390,2,2.51
30391,1,2.08
30392,12,0.39
30393,1,0.83
30394,24,0.29
30395,2,5.79
30396,25,0.42
30397,1,0.85
30398,6,0.83
30399,6,2.95
30400,40,2.55
30401,3,4.95
30402,4,5.06
30403,24,0.29
30404,48,0.39
30405,2,0.83
30406,2,7.95
30407,1,0.65
30408,3,0.79
30409,3,4.95
30410,12,0.29
30411,1,4.95
30412,4,3.75
30413,30,1.65
30414,2,2.95
30415,100,1.79
30416,4,3.75
30417,432,1.49
30418,1,1.65
30419,2,7.46
30420,6,4.95
30421,3,4.95
30422,1,2.46
30423,6,1.65
30424,1,2.95
30425,5,1.65
30426,6,2.95
30427,4,3.29
30428,1,2.1
30429,12,1.95
30430,3,2.08
30431,8,2.95
30432,5,2.08
30433,4,3.75
30434,1,1.66
30435,10,2.1
30436,2,0.65
30437,1,3.29
30438,48,2.1
30439,24,1.25
30440,4,4.95
30441,1,1.25
30442,10,2.08
30443,1,1.63
30444,1,3.29
30445,1,3.75
30446,12,1.25
30447,10,1.65
30448,6,12.75
30449,-1,4.25
30450,2,0.85
30451,6,1.65
30452,2,2.1
30453,6,1.95
30454,2,4.13
30455,4,4.95
30456,2,9.95
30457,1,4.96
30458,2,8.25
30459,10,1.65
30460,8,3.75
30461,1,5.91
30462,1,8.5
30463,6,5.79
30464,1,8.5
30465,8,2.25
30466,3,2.95
30467,24,7.65
30468,100,1.79
30469,4,4.95
30470,10,1.25
30471,3,1.66
30472,2,2.5
30473,36,0.42
30474,12,1.25
30475,1,5.79
30476,12,1.25
30477,5,2.95
30478,1,4.98
30479,6,2.55
30480,1,0.42
30481,6,2.25
30482,2,5.79
30483,1,1.63
30484,6,1.25
30485,6,2.1
30486,4,7.95
30487,2,1.25
30488,1,1.95
30489,1,5.79
30490,8,2.55
30491,48,0.42
30492,1,12.5
30493,6,2.95
30494,1,2.46
30495,1,6.75
30496,24,4.95
30497,1,3.75
30498,4,0.42
30499,2,1.25
30500,3,2.08
30501,200,1.79
30502,24,0.42
30503,12,1.65
30504,-2,0.85
30505,2,5.95
30506,12,0.42
30507,2,4.15
30508,24,4.25
30509,12,1.25
30510,1,1.65
30511,6,2.95
30512,-2,14.95
30513,4,4.95
30514,4,4.95
30515,1,1.25
30516,2,4.21
30517,9,0.42
30518,6,2.55
30519,2,5.79
30520,12,0.65
30521,12,0.85
30522,-1,17.1
30523,1,9.95
30524,2,5.75
30525,6,1.65
30526,1,2.95
30527,12,1.25
30528,2,3.75
30529,2,1.25
30530,3,5.95
30531,3,5.45
30532,12,0.39
30533,-1,1.25
30534,2,2.08
30535,2,7.95
30536,13,1.65
30537,2,0.83
30538,2,1.95
30539,12,0.85
30540,12,1.95
30541,1,1.25
30542,2,6.25
30543,2,5.95
30544,2,2.95
30545,3,4.96
30546,1,3.75
30547,6,2.25
30548,6,2.55
30549,2,1.25
30550,6,2.55
30551,1,2.95
30552,1,8.29
30553,12,0.85
30554,4,3.75
30555,2,4.25
30556,4,9.95
30557,2,2.95
30558,1,3.25
30559,6,2.95
30560,4,2.95
30561,12,1.25
30562,12,1.25
30563,2,2.51
30564,12,0.85
30565,5,2.1
30566,1,1.95
30567,12,1.25
30568,2,1.25
30569,1,3.25
30570,2,5.95
30571,128,2.55
30572,12,1.25
30573,12,1.95
30574,4,3.29
30575,1,4.13
30576,8,7.95
30577,2,7.95
30578,144,0.55
30579,4,2.95
30580,12,0.42
30581,6,2.1
30582,24,0.65
30583,1,9.95
30584,24,0.79
30585,2,4.96
30586,6,2.95
30587,3,24.96
30588,12,0.42
30589,3,0.42
30590,2,12.5
30591,2,2.95
30592,1,4.21
30593,1,2.89
30594,72,1.25
30595,2,1.25
30596,1,2.1
30597,4,1.25
30598,48,0.73
30599,2,7.5
30600,2,8.25
30601,6,2.55
30602,1,12.75
30603,1,3.75
30604,10,0.85
30605,72,0.29
30606,1,5.79
30607,1,0.83
30608,-1,9.95
30609,3,3.75
30610,12,2.1
30611,4,4.21
30612,2,4.13
30613,6,7.46
30614,1,1.66
30615,2,0.85
30616,12,0.65
30617,12,1.25
30618,2,1.65
30619,192,1.45
30620,8,4.25
30621,6,10.79
30622,4,0.39
30623,12,1.25
30624,24,0.85
30625,1,7.95
30626,6,2.95
30627,12,1.25
30628,1,0.65
30629,2,2.95
30630,1,4.95
30631,12,0.65
30632,1,2.46
30633,1,5.95
30634,24,1.45
30635,6,4.95
30636,1,2.1
30637,4,0.85
30638,1,2.55
30639,12,1.25
30640,20,2.08
30641,1,5.79
30642,4,1.25
30643,1,12.46
30644,5,1.65
30645,4,4.95
30646,6,0.85
30647,6,1.25
30648,3,0.85
30649,1,5.79
30650,2,2.46
30651,1,5.79
30652,2,1.65
30653,-1,1.65
30654,7,4.95
30655,1,2.95
30656,12,1.65
30657,4,3.75
30658,25,0.42
30659,10,1.25
30660,1,0.55
30661,4,8.25
30662,2,8.25
30663,6,1.25
30664,2,35.95
30665,1,1.65
30666,6,1.95
30667,3,2.95
30668,6,2.89
30669,1,2.1
30670,5,1.25
30671,-1,1.95
30672,12,0.85
30673,1,8.29
30674,2,1.65
30675,2,2.55
30676,2,16.13
30677,1,4.21
30678,3,2.46
30679,12,0.42
30680,6,1.25
30681,3,18
30682,1,1.65
30683,2,1.95
30684,12,1.45
30685,2,0.42
30686,144,0.12
30687,12,1.25
30688,2,7.95
30689,1,0.55
30690,3,0.85
30691,1,2.1
30692,2,4.25
30693,6,3.75
30694,2,5.75
30695,2,0.79
30696,12,1.25
30697,2,8.25
30698,36,0.65
30699,6,2.1
30700,288,0.55
30701,1,2.46
30702,12,1.25
30703,16,1.25
30704,4,4.25
30705,7,0.85
30706,6,1.06
30707,36,0.19
30708,2,4.21
30709,48,3.75
30710,4,8.95
30711,12,0.42
30712,72,1.04
30713,12,0.85
30714,6,0.39
30715,12,1.25
30716,1,0.83
30717,6,2.95
30718,2,9.95
30719,4,3.75
30720,-48,0.85
30721,6,1.65
30722,72,0.65
30723,3,4.95
30724,12,1.95
30725,2,2.1
30726,12,1.45
30727,1,3.75
30728,12,1.25
30729,3,4.95
30730,2,7.95
30731,3,2.55
30732,1,2.1
30733,1,0.85
30734,10,1.65
30735,4,4.95
30736,6,2.55
30737,24,0.29
30738,72,0.36
30739,32,2.55
30740,8,1.25
30741,3,5.95
30742,12,3.75
30743,144,1.06
30744,36,0.38
30745,1,7.46
30746,1,0.55
30747,12,1.25
30748,4,0.85
30749,-1,14.95
30750,3,0.42
30751,1,0.83
30752,12,0.42
30753,4,4.15
30754,5,2.1
30755,7,2.46
30756,72,0.19
30757,24,0.39
30758,4,2.1
30759,48,0.39
30760,5,2.46
30761,12,1.25
30762,24,0.85
30763,2,4.95
30764,24,0.65
30765,10,2.08
30766,6,0.85
30767,2,2.55
30768,2,1.95
30769,2,6.75
30770,8,2.1
30771,1,1.63
30772,100,0.72
30773,6,5.95
30774,2,1.25
30775,12,0.42
30776,3,0.85
30777,24,0.36
30778,12,0.83
30779,5,0.85
30780,6,2.55
30781,1,6.95
30782,12,2.55
30783,2,6.95
30784,10,1.25
30785,1,2.95
30786,12,1.25
30787,5,4.95
30788,1,2.89
30789,6,3.75
30790,4,2.51
30791,2,4.25
30792,1,4.13
30793,12,0.85
30794,1,1.25
30795,6,2.95
30796,12,1.25
30797,5,0.42
30798,6,4.95
30799,216,2.49
30800,1,0.83
30801,25,0.42
30802,2,1.65
30803,2,1.25
30804,1,8.29
30805,1,5.75
30806,10,1.65
30807,1,2.46
30808,24,0.85
30809,24,0.29
30810,3,4.95
30811,2,3.75
30812,12,1.25
30813,25,0.19
30814,10,1.25
30815,4,2.08
30816,1,1.65
30817,1,1.25
30818,10,1.25
30819,16,1.65
30820,2,0.42
30821,24,1.65
30822,1,0
30823,3,4.95
30824,2,5.06
30825,12,1.25
30826,48,0.55
30827,6,1.25
30828,18,1.65
30829,2,1.25
30830,2,2.95
30831,12,1.25
30832,25,0.42
30833,1,2.95
30834,12,1.45
30835,128,1.65
30836,4,8.5
30837,1,1.95
30838,2,1.66
30839,72,1.04
30840,24,1.25
30841,10,1.25
30842,5,7.46
30843,-6,0.83
30844,6,2.95
30845,2,1.65
30846,12,0.65
30847,96,1.06
30848,10,7.08
30849,4,7.95
30850,1,2.46
30851,1,2.46
30852,10,0.82
30853,12,0.42
30854,4,4.25
30855,40,0.85
30856,8,1.69
30857,1,4.13
30858,8,1.66
30859,1,8.29
30860,1,0.39
30861,2,2.1
30862,3,1.66
30863,2,8.5
30864,4,3.75
30865,6,4.25
30866,12,0.85
30867,1,0.85
30868,24,0.55
30869,4,4.15
30870,4,4.15
30871,6,2.95
30872,-50,0
30873,3,4.95
30874,2,2.1
30875,10,1.65
30876,4,1.63
30877,432,0.25
30878,2,1.65
30879,12,1.49
30880,48,1.45
30881,12,0.42
30882,24,1.95
30883,1,4.95
30884,25,0.42
30885,2,2.08
30886,24,0.55
30887,1,1.65
30888,6,2.95
30889,24,1.65
30890,4,3.75
30891,1,28
30892,6,1.65
30893,4,4.95
30894,12,1.45
30895,4,3.75
30896,2,0.85
30897,6,0.85
30898,1,2.1
30899,2,0.83
30900,8,4.95
30901,12,1.25
30902,12,1.45
30903,3,1.66
30904,1,1.65
30905,10,2.08
30906,100,1.85
30907,3,1.45
30908,2,8.25
30909,1,8.29
30910,1,7.95
30911,2,0.83
30912,5,3.95
30913,24,0.55
30914,1,2.46
30915,1,868.21
30916,3,1.65
30917,1,1.63
30918,1,14.96
30919,3,3.29
30920,4,3.75
30921,6,1.25
30922,1,1.45
30923,3,2.95
30924,24,1.25
30925,1,12.5
30926,320,1.45
30927,2,0.85
30928,1,0.83
30929,1,2.95
30930,3,5.95
30931,1,3.36
30932,24,1.25
30933,1,2.51
30934,1,8.5
30935,2,2.08
30936,48,0.65
30937,2,1.95
30938,10,1.65
30939,4,7.95
30940,6,1.25
30941,1,3.73
30942,4,5.95
30943,3,4.95
30944,8,2.46
30945,3,2.08
30946,6,1.95
30947,3,1.95
30948,2,9.95
30949,1,5.51
30950,16,0.83
30951,1,1.63
30952,14,4.13
30953,3,2.1
30954,3,0.55
30955,-1,8.5
30956,4,12.75
30957,120,1.88
30958,1,4.13
30959,3,2.95
30960,5,0.42
30961,1,0.85
30962,24,9.95
30963,2,0.42
30964,6,3.75
30965,6,2.1
30966,1,2.95
30967,-9,0
30968,1,4.96
30969,16,1.69
30970,3,3.29
30971,1,5.95
30972,3,3.75
30973,36,3.39
30974,12,1.69
30975,9,0.22
30976,1,1.63
30977,12,2.1
30978,20,0.42
30979,10,1.65
30980,10,1.95
30981,2,6.95
30982,1,7.95
30983,100,1.65
30984,2,1.45
30985,12,1.45
30986,6,2.95
30987,1,5.79
30988,3,1.65
30989,18,2.1
30990,6,4.25
30991,1,4.95
30992,1,1.95
30993,4,4.25
30994,12,0.42
30995,6,12.75
30996,10,1.65
30997,-1,2.95
30998,1,2.46
30999,1,2.55
31000,10,2.08
31001,2,0.83
31002,6,0.65
31003,18,1.25
31004,80,0.42
31005,12,2.95
31006,3,0.83
31007,2,10.17
31008,6,1.25
31009,3,0.83
31010,2,4.65
31011,-2,0
31012,1,12.46
31013,12,0.29
31014,12,1.25
31015,1,49.95
31016,1,8.25
31017,24,1.65
31018,8,4.96
31019,12,2.55
31020,24,1.25
31021,12,2.1
31022,12,1.45
31023,3,4.95
31024,2,1.25
31025,6,2.95
31026,10,2.95
31027,1,6.75
31028,1,1.95
31029,12,0.85
31030,2,9.95
31031,12,1.65
31032,30,2.08
31033,2,1.45
31034,2,1.25
31035,4,6.75
31036,2,8.5
31037,12,1.65
31038,1,8.5
31039,1,2.51
31040,12,2.1
31041,1,0.39
31042,2,12.75
31043,4,3.95
31044,1,2.95
31045,1,4.95
31046,2,1.25
31047,12,1.65
31048,16,0.42
31049,7,1.63
31050,12,3.75
31051,2,1.45
31052,12,0.42
31053,10,1.95
31054,2,6.75
31055,2,2.1
31056,2,4.15
31057,6,2.89
31058,24,0.65
31059,2,4.13
31060,4,2.89
31061,2,2.1
31062,7,1.25
31063,1,2.95
31064,24,0.72
31065,1,5.75
31066,6,4.15
31067,1,3.75
31068,3,2.1
31069,24,0.39
31070,12,2.1
31071,12,1.65
31072,24,0.85
31073,4,1.45
31074,1,1.63
31075,1,7.95
31076,1,0.42
31077,12,1.49
31078,6,2.1
31079,1,4.25
31080,1,14.43
31081,2,8.5
31082,24,0.55
31083,18,0.79
31084,24,1.45
31085,24,1.65
31086,1,2.95
31087,1,2.95
31088,400,1.85
31089,12,1.25
31090,3,4.21
31091,12,1.25
31092,12,2.1
31093,32,0.83
31094,1,4.96
31095,1,0.65
31096,1,1.65
